stop_i,stop_j,travel_distance_km,travel_time_seconds,delay_time_seconds,delay_event
9,2,68.87339609080075,1.3094707077799652,0.319953921792912,Accident
7,1,67.33046737957746,1.3369818868645469,0.3205487848423876,Road Closed
9,1,84.85468069771073,1.5201616081882827,0.16659995522197474,No Delay
7,3,47.91856067429722,0.8688768226833716,0.28609509400110017,Traffic
1,2,29.47647228617067,0.6703449316720939,0.16666839157164662,No Delay
0,8,66.3403650435509,1.3312417685620062,0.32615504205826373,Road Closed
5,9,37.55018508904223,0.8766418426267729,0.25760898116430736,Traffic
4,1,50.30128115142038,1.0522509121114725,0.28032953251129683,Accident
6,2,48.6771502810055,0.9797637809463935,0.25513724501464796,Accident
1,0,50.89195701421929,1.033837042014384,0.16669215238509758,No Delay
9,2,63.516187768952605,1.3755917035796692,0.3158063792219242,Weather
2,5,50.16867946805131,1.0372598124060595,0.3033158094947746,Weather
4,2,43.54293798986961,0.9468025694412129,0.16608000815974125,No Delay
4,6,38.02332499368735,0.7224890811320642,0.2540959714164463,Road Closed
2,4,44.71855927353932,0.8359295711025315,0.16646602770682858,No Delay
3,1,38.717925068999996,0.7928842561381986,0.16716463459610192,No Delay
7,0,60.40619890862293,1.237052087795067,0.2806716557067692,Weather
1,5,56.37802675096813,1.2301079368939307,0.16685246927694017,No Delay
8,6,27.866517280420016,0.5761081792858012,0.2950476095231769,Weather
2,4,45.853103374210605,0.8642447429735409,0.2829719879569644,Weather
4,2,40.51358602868874,0.9130608618729686,0.2559425244260658,Road Closed
3,7,47.91830333691263,0.9053198304025547,0.30626618449056436,Accident
5,1,59.46141741945976,1.239877560014415,0.166223213073697,No Delay
3,9,57.62499003246228,1.0643752391471244,0.1668626044258283,No Delay
7,0,66.1516178262372,1.2827681961136308,0.1674056916739626,No Delay
5,2,51.96317442372341,1.150583934782502,0.16748615029487587,No Delay
3,4,25.900630503605093,0.5259473506367613,0.3233015979287785,Weather
1,0,52.211753626617735,1.0832057214436523,0.3276073719071015,Weather
2,0,47.01929791774532,0.9807686274587333,0.3003906090446723,Road Closed
3,1,44.52874835549671,0.8192658853976785,0.16690913819613948,No Delay
4,0,44.91208791590338,0.7874968997560048,0.25703027869555395,Accident
3,9,52.150616611317965,1.0533407090594062,0.16637858827316163,No Delay
6,2,50.336158414100005,1.005885760056594,0.16697194642015026,No Delay
9,8,13.689358092969314,0.13057517307271663,0.31514942446782424,Road Closed
1,4,51.66460737525183,0.9916367555682367,0.1670206645282847,No Delay
6,7,16.38086299297917,0.3953531771020953,0.2902740724830336,Weather
9,7,23.39938944590601,0.41685365209143005,0.2868095833263908,Weather
5,3,25.510003250617057,0.6812265947736821,0.3205642594627054,Road Closed
4,7,37.87221988723573,0.7214196946041832,0.3325725473080484,Road Closed
3,0,43.04665383351617,0.8483499381887789,0.16655724748260578,No Delay
9,7,15.743597091474921,0.4630336796357925,0.3227348820184846,Road Closed
3,2,35.137640907777545,0.6662075944100817,0.16651380545801264,No Delay
9,8,11.808568221255403,0.24063226835499676,0.1660280373517404,No Delay
4,9,51.46537459444549,0.94070504703556,0.16729354910540384,No Delay
3,4,20.462539476445148,0.5010013297759626,0.16588313447986652,No Delay
6,4,32.79556551357388,0.6716320321680509,0.16738426394776212,No Delay
7,8,12.544892968307789,0.35282874323095037,0.2899979087089524,Accident
2,4,44.07033588988604,0.8790176652024142,0.25918905351604826,Accident
9,8,12.648374385204022,0.2832899473750345,0.16630360893461002,No Delay
8,6,23.855980530395907,0.5372026216601488,0.16729015060332786,No Delay
9,4,50.64980717141304,1.0279955129694909,0.2911756198001791,Road Closed
1,6,66.20970301194,1.3329577819459806,0.28619672907944566,Road Closed
9,6,28.898551501597954,0.673473898670098,0.16595661036101161,No Delay
1,5,60.07855349636196,1.130850785741462,0.16710322661206461,No Delay
1,0,50.87422986677469,1.1312182334085539,0.2506631624635789,Accident
3,2,32.63045280921892,0.7244925300485142,0.16666988105257033,No Delay
6,7,18.778878537759407,0.35089452288453316,0.16623774630692054,No Delay
7,4,35.70553751889541,0.7175663348680793,0.28305823874713654,Accident
7,3,47.46750637417686,0.9045834293001169,0.29642588875410497,Accident
9,0,77.91401028299406,1.433397918887286,0.1658836927710195,No Delay
0,5,32.700605517282106,0.7709114647635297,0.3020149279562383,Accident
5,4,18.142139862934627,0.4714939645993913,0.29438327786971147,Road Closed
7,4,35.463581666040376,0.7644188691060666,0.3214064984011427,Weather
5,0,37.83979766037657,0.7289823931807436,0.16666635282266543,No Delay
0,8,67.6959535871396,1.4700595526116382,0.3208154090594189,Road Closed
5,1,59.83936922218648,1.2043163821971692,0.16621720013189062,No Delay
2,1,28.174017514625845,0.6631950036468708,0.2937620720827413,Weather
6,0,59.966127100912445,1.1565421951728163,0.16610608702236826,No Delay
9,2,65.99749704009615,1.3511673844407937,0.3173708932993366,Traffic
2,3,33.921526692118285,0.6822392238304378,0.1667914292216513,No Delay
9,0,70.47083012485606,1.4984864756146676,0.3156323149268798,Road Closed
3,4,26.40874814097602,0.4211031809316673,0.2930777728934712,Road Closed
9,7,22.220375758269,0.4733060363432517,0.16702473364122014,No Delay
9,5,40.67095632841005,0.7861237572783907,0.3235720755580523,Road Closed
9,5,43.5281493000806,0.867225227259191,0.2945670740101389,Accident
0,3,44.82812296855931,0.9628254014112106,0.29512311122855095,Traffic
3,9,51.43493261214132,1.0438524454986158,0.1665404356856662,No Delay
0,4,44.93172943084606,0.7722563258268823,0.16647198037917754,No Delay
5,6,24.97955448624028,0.4806180411561682,0.16744839659409713,No Delay
7,2,54.97431620826386,1.0988577329683002,0.1659063868470322,No Delay
0,6,60.17100321255849,1.2197971350438317,0.16591245411894198,No Delay
6,0,60.44339884620515,1.229080568577737,0.16680558727969072,No Delay
6,8,28.58629378010854,0.4895306324371141,0.2965372841056397,Traffic
8,5,31.138952730650317,0.6410907516330969,0.16650961771366266,No Delay
7,6,22.433329038846693,0.39206492391372316,0.28740406162064125,Traffic
6,3,39.660694005540776,0.7960613379365137,0.1663612725896877,No Delay
8,1,77.69314947656365,1.578955196275612,0.2907702566696691,Road Closed
3,6,39.035786404770604,0.7503390971969444,0.29010866320762413,Weather
1,6,60.09348171990883,1.238377099403317,0.1662682015305474,No Delay
4,7,43.39900966505267,0.8298541601008785,0.1672148045432482,No Delay
0,7,62.21229033141301,1.3126765861328906,0.2611333706331662,Road Closed
6,7,20.068585488111204,0.3440163934845932,0.2543227513326566,Accident
7,5,29.90877995129209,0.677383322491179,0.16646418268957944,No Delay
1,9,79.19567622692196,1.5910572724846261,0.1669659520269471,No Delay
0,7,65.88319261297644,1.2172774971135056,0.16662018236951004,No Delay
5,2,55.5274881590921,1.0379146641106587,0.16707199111258486,No Delay
6,2,48.18178989148405,0.9985834546295861,0.1664656426672276,No Delay
7,2,58.99368080410794,1.043330049859991,0.16682883927033054,No Delay
0,7,60.33063224210773,1.2326623752606012,0.2838360644030196,Weather
4,9,54.96035735634386,0.9590168903761352,0.2903118689894042,Accident
8,5,32.23068432694046,0.7797757317776097,0.31059999322733417,Accident
7,9,21.725245339138482,0.4194913894331882,0.16611885738697488,No Delay
7,4,38.760411524216025,0.81765879275737,0.32635703877175337,Accident
3,9,50.86999592834828,1.1647239996636023,0.16598531517778406,No Delay
8,0,68.09035879779607,1.4462059540886032,0.16658019543146627,No Delay
0,7,60.805866979560506,1.3147037675821296,0.16688480700309136,No Delay
2,6,45.99969882922426,0.9714312613237163,0.16711861726633256,No Delay
2,1,32.727245250696555,0.5667158175106516,0.1669312305316905,No Delay
7,5,28.550610943255425,0.6824655832236454,0.16634541860347696,No Delay
4,3,20.253747953905748,0.5704813079472901,0.3090039748907608,Weather
7,0,62.972766725806224,1.3115736192995502,0.16684016538075225,No Delay
6,1,66.74322010612696,1.3217453992620538,0.16616234887251247,No Delay
6,0,64.88366791184299,1.2378791559971423,0.2820151851648604,Road Closed
3,5,31.413039031783363,0.6086370625565112,0.2513387314364255,Traffic
8,0,73.47283808641588,1.3317753188051085,0.3232233043671379,Road Closed
5,4,22.583211954276813,0.4047543068300281,0.26752221292479816,Weather
1,7,74.55053212840473,1.4325932857457124,0.2816635104096025,Road Closed
4,9,52.899353219252845,1.0707504424454963,0.16749841893276185,No Delay
2,6,51.00560461196805,1.0252145807299735,0.166111474100257,No Delay
0,3,42.23631299677881,0.8798922688499662,0.1658431354208039,No Delay
4,6,30.093498362474534,0.7562873937823065,0.16619409152967834,No Delay
2,6,52.428090095994044,1.0486319387765235,0.16659057962093435,No Delay
7,4,38.69432345342313,0.8207126446483527,0.16699086289306142,No Delay
2,4,42.3452486277891,0.9012585756750365,0.16736490411009863,No Delay
6,9,34.635303258319254,0.6311003054932824,0.16704993309589125,No Delay
9,4,52.99089500995984,1.0093466976323844,0.2779494532894246,Road Closed
3,6,41.104336322906775,0.785813552017539,0.16632365806904886,No Delay
7,5,28.704012958651933,0.6744316127971008,0.16681804489231872,No Delay
3,4,20.859585010476135,0.42851986805007614,0.31066367686321417,Accident
2,4,46.496550535004026,0.8841637025418907,0.1667781315940949,No Delay
0,6,58.1598443236419,1.1418989384911822,0.26859004336194786,Weather
2,8,62.891599291614284,1.1537637385323998,0.16681355225312858,No Delay
3,5,34.81829615682429,0.6768831545609333,0.25807879590477106,Accident
2,8,61.34239577293338,1.2331089799476895,0.1663263521822924,No Delay
0,5,33.12693143223938,0.6264920084603351,0.16621163544918455,No Delay
8,9,13.521678161649115,0.22763075493791998,0.16609710253262205,No Delay
7,0,66.58430451496717,1.3402423353251611,0.2782494556755594,Road Closed
1,5,58.65099283581866,1.1991744744075399,0.2783219398605253,Road Closed
1,5,61.59228815036899,1.2543272213596248,0.1667332938599418,No Delay
6,2,46.60810712890554,0.934145336465109,0.26942673338028594,Road Closed
5,6,22.390967683008327,0.44175126195713815,0.2697990469514852,Road Closed
9,6,33.52267896531633,0.5553470136643095,0.1661215032437153,No Delay
6,3,38.04896291071191,0.812539936679079,0.1669906650951801,No Delay
4,9,53.36559031698666,1.0460419289961453,0.27385766756706886,Road Closed
4,1,53.88910217308586,1.0595779810263721,0.16669547362179174,No Delay
5,2,57.389067682900304,1.019658695072699,0.29084346693732765,Weather
0,9,78.12917995542942,1.497160455726678,0.16628637284918138,No Delay
5,4,17.41141130120333,0.4038166847002027,0.1660479209765433,No Delay
8,2,62.793420907631855,1.2155074484171942,0.32318069414188516,Road Closed
6,2,46.37153853296818,0.9381224987357822,0.16718734969592566,No Delay
2,1,30.35546927166768,0.5792868789828324,0.1665492827254812,No Delay
0,7,63.584337754549836,1.2498628927844369,0.16651637654136556,No Delay
5,2,57.30662131582741,1.0613007695167862,0.16738989964929243,No Delay
0,1,50.99712943050101,1.093039386197016,0.16730192320000545,No Delay
9,6,31.070518860025803,0.6514803786135813,0.298555167965563,Accident
5,6,28.02334997753578,0.5573837636066622,0.2895704543172863,Road Closed
9,3,59.426875744894964,1.1135152122450076,0.16683309117155,No Delay
5,8,32.64614387289954,0.7803780079903596,0.2681299603143263,Road Closed
8,5,31.965215104316055,0.6768059318547478,0.3301002514496324,Road Closed
1,0,59.117758321889134,1.0740285313405926,0.16740951315273342,No Delay
8,4,43.18371426568196,0.9371241218430874,0.27582111016018973,Traffic
5,3,31.507495233654012,0.5967559445852386,0.3302544370740696,Weather
2,3,39.62051797878854,0.7501585407185137,0.167486495099603,No Delay
5,7,27.062201522417652,0.563005024907623,0.29002994536685794,Traffic
6,3,36.973356643642006,0.7399261947076016,0.2750736818071388,Weather
0,7,66.66995799484422,1.3445504515895366,0.16707509600192982,No Delay
6,5,27.03765544929732,0.5591676264450584,0.16633105222071085,No Delay
3,2,33.022515641377794,0.7337555722114367,0.30777049582266325,Road Closed
3,1,39.56646108455411,0.8217322946138317,0.1662743454461506,No Delay
7,9,17.154524640517955,0.45623993573571603,0.16749925998564924,No Delay
7,8,13.18609199076187,0.27179472530722565,0.16625330955868525,No Delay
1,4,51.98741902180889,0.9260050993690142,0.1667465301962789,No Delay
3,8,54.80229772770524,0.9770736306164381,0.16604138101987556,No Delay
8,0,72.22349884955374,1.4152880509234975,0.16639429353418933,No Delay
5,8,39.727036845822454,0.7306886494045816,0.2740464971929075,Weather
7,8,19.048942345023598,0.30013903084456406,0.1672460236439459,No Delay
7,4,44.32766429631855,0.7828482676226278,0.2591840546246753,Weather
8,1,78.37073920736314,1.4247689908846335,0.2672201800268967,Road Closed
4,2,42.18659535985997,0.8198653842296884,0.308315180736795,Accident
4,7,37.32853976037421,0.754036935688346,0.16729371872250529,No Delay
7,2,53.33011357215016,1.0178245709034686,0.16722782594970825,No Delay
0,7,60.94766459915287,1.3397601006929423,0.16620855293091852,No Delay
3,6,44.35357806784796,0.8745013950772828,0.16617870714067698,No Delay
0,4,42.99024152189439,0.8273965717177008,0.2766650659583917,Weather
0,9,76.69534776481005,1.5635104713642431,0.3068534640802767,Traffic
7,0,62.68089042666244,1.2509065186299335,0.16730175995961558,No Delay
5,6,25.61215226817153,0.5568056203551743,0.2556934506614893,Weather
1,6,66.03169794160443,1.280468209366173,0.26246592400665864,Road Closed
2,3,30.577897327590946,0.6963908561705081,0.2700718430110084,Weather
2,5,56.41579010668015,1.025575000354074,0.2670587872585208,Road Closed
7,8,17.62820450652565,0.3565104017081249,0.2780563985141825,Traffic
0,4,38.04842378651206,0.8343100626723948,0.16656152853534834,No Delay
0,3,49.257339202380074,0.8599412380970711,0.27130024371908645,Weather
9,4,53.88894716216799,0.9934290018249784,0.16716770192396033,No Delay
8,5,31.00551722943573,0.738302617100831,0.307497702118484,Accident
3,0,47.4696255849692,0.9241943792706993,0.16590842298454428,No Delay
6,4,34.147581372395074,0.6319180513810525,0.16712273867818453,No Delay
6,4,36.86304624520217,0.6613159170603841,0.16603644784203678,No Delay
4,7,35.70109947633077,0.7273651857561552,0.31560404767924866,Weather
6,9,32.91044754569822,0.6572610013766409,0.2935385001853067,Road Closed
3,4,24.97561763815459,0.494028878857026,0.29339144464813105,Accident
2,5,50.13921399737567,1.130035802342664,0.266571100776296,Road Closed
8,5,39.38018575183455,0.7485750066826538,0.16695500023870644,No Delay
0,3,43.90549781117374,0.8488297936698416,0.1671790386284379,No Delay
8,4,46.377844119505724,0.8928910382367897,0.2891582171722598,Road Closed
1,3,37.38106007784843,0.7308244025693416,0.1674135193863297,No Delay
0,3,45.83322668053372,0.8997849661745522,0.3123333990255806,Accident
0,5,39.67252570572615,0.6716970740757433,0.16710131825102933,No Delay
3,2,36.24792003837205,0.6672486799389494,0.1669302853004464,No Delay
6,1,69.54397242142825,1.3017007717707814,0.2561231837441035,Traffic
4,8,44.64196950889213,0.8319614026995443,0.30770315424194045,Weather
9,1,75.77513333605816,1.6055466567828593,0.16586302513766307,No Delay
9,1,75.29392168049326,1.671447290114691,0.16590049482534946,No Delay
1,4,48.77725373959837,0.9284701352078424,0.32369951332974956,Road Closed
6,8,27.421093048863494,0.5436408772646353,0.3032044901392854,Weather
2,8,55.6191396190803,1.1472990812374295,0.29678489075506737,Traffic
7,1,70.00547463857609,1.4383896413819492,0.16612401965232704,No Delay
7,3,46.958313660495854,0.879365372615258,0.2799480310344496,Traffic
3,4,22.51217548505548,0.5396371922433132,0.1658654040855223,No Delay
5,0,38.11924560476868,0.7450151830938762,0.31928253546154717,Traffic
1,0,55.56722536934777,1.107220053360022,0.2639692175418293,Traffic
1,6,63.963955088950094,1.3755511263188054,0.26402803601640207,Traffic
8,5,33.69279562977129,0.6894321086908787,0.3184090094437861,Road Closed
0,4,43.97024799204195,0.8781848574066455,0.261245449076258,Road Closed
7,6,23.859504265737538,0.3584962886357208,0.16658337151626815,No Delay
6,7,15.882680440781716,0.4499565507843623,0.1672256743995822,No Delay
7,8,10.840047070220526,0.21764019208219423,0.166742760475887,No Delay
6,7,16.51573670702347,0.4442727654300582,0.33099779387120387,Accident
2,0,51.3273014564201,1.0727166916568929,0.16642919725956282,No Delay
8,5,34.267936495789556,0.6849891718034167,0.3195522212918431,Road Closed
4,1,50.947058724865265,0.949113492387484,0.16624243393042895,No Delay
8,7,15.149560647861932,0.34930529443670855,0.25825775594802425,Weather
9,1,79.68365656676323,1.6148843403111484,0.16668558320196022,No Delay
7,4,36.137469255235544,0.8338451200837654,0.16638605737894963,No Delay
3,0,43.1316029788562,0.9334436948906457,0.1669195879442136,No Delay
1,4,53.37098519103481,0.9689320942115178,0.16664962397239683,No Delay
5,0,34.54988784887646,0.7283087288182053,0.28539561144011266,Accident
